Store,Days,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,
11,"16, Mar, 12","Friday, 16 March 2012"," $1,441,884 ",0,64.21,3.734,224.7166953,6.833,
12,"16, Mar, 12","Friday, 16 March 2012"," $1,088,499 ",0,64.44,4.273,130.8261935,12.187,
13,"16, Mar, 12","Friday, 16 March 2012"," $2,025,583 ",0,52.5,3.529,130.8261935,6.104,
14,"16, Mar, 12","Friday, 16 March 2012"," $1,941,041 ",0,50.56,3.862,190.4618964,8.424,
15,"16, Mar, 12","Friday, 16 March 2012"," $570,611 ",0,47.42,4.021,137.5843871,7.943,
16,"16, Mar, 12","Friday, 16 March 2012"," $520,851 ",0,38.02,3.486,197.0457208,6.162,
17,"16, Mar, 12","Friday, 16 March 2012"," $853,136 ",0,43.69,3.529,130.8261935,6.403,
18,"16, Mar, 12","Friday, 16 March 2012"," $1,022,018 ",0,45.84,3.867,137.5843871,8.075,
19,"16, Mar, 12","Friday, 16 March 2012"," $1,312,849 ",0,48.2,4.021,137.5843871,7.943,
20,"16, Mar, 12","Friday, 16 March 2012"," $2,064,992 ",0,53.73,3.862,214.0167132,6.961,
21,"16, Mar, 12","Friday, 16 March 2012"," $767,338 ",0,63.39,3.734,220.8498468,7.057,
22,"16, Mar, 12","Friday, 16 March 2012"," $966,780 ",0,46.06,3.867,141.55478,7.503,
23,"16, Mar, 12","Friday, 16 March 2012"," $1,258,364 ",0,41.19,3.867,137.5843871,4.261,
24,"16, Mar, 12","Friday, 16 March 2012"," $1,239,299 ",0,48.68,4.021,137.5843871,8.659,
25,"16, Mar, 12","Friday, 16 March 2012"," $638,204 ",0,50.64,3.862,214.0167132,6.961,
26,"16, Mar, 12","Friday, 16 March 2012"," $919,503 ",0,35.06,3.867,137.5843871,7.467,
27,"16, Mar, 12","Friday, 16 March 2012"," $1,635,984 ",0,49.6,4.021,141.55478,8.009,
28,"16, Mar, 12","Friday, 16 March 2012"," $1,337,875 ",0,64.44,4.273,130.8261935,12.187,
29,"16, Mar, 12","Friday, 16 March 2012"," $489,294 ",0,46.06,3.867,137.5843871,8.988,
30,"16, Mar, 12","Friday, 16 March 2012"," $413,617 ",0,63.39,3.734,220.8498468,7.057,
31,"16, Mar, 12","Friday, 16 March 2012"," $1,481,728 ",0,63.39,3.734,220.8498468,7.057,
32,"16, Mar, 12","Friday, 16 March 2012"," $1,138,101 ",0,51.51,3.486,197.0457208,8.256,
33,"16, Mar, 12","Friday, 16 March 2012"," $278,068 ",0,65.99,4.273,130.8261935,7.603,
34,"16, Mar, 12","Friday, 16 March 2012"," $999,298 ",0,48.09,3.707,130.8261935,9.653,
35,"16, Mar, 12","Friday, 16 March 2012"," $793,046 ",0,49.6,3.862,141.55478,8.744,
36,"16, Mar, 12","Friday, 16 March 2012"," $335,346 ",0,67.48,3.779,219.8956335,7.244,
37,"16, Mar, 12","Friday, 16 March 2012"," $484,588 ",0,67.48,3.734,219.8956335,7.244,
38,"16, Mar, 12","Friday, 16 March 2012"," $428,465 ",0,64.44,4.273,130.8261935,12.187,
39,"16, Mar, 12","Friday, 16 March 2012"," $1,522,421 ",0,65.81,3.734,219.8956335,7.244,
40,"16, Mar, 12","Friday, 16 March 2012"," $891,154 ",0,37.13,3.867,137.5843871,4.261,
41,"16, Mar, 12","Friday, 16 March 2012"," $1,201,512 ",0,47.76,3.486,197.0457208,6.589,
42,"16, Mar, 12","Friday, 16 March 2012"," $618,767 ",0,62.11,4.273,130.8261935,7.545,
43,"16, Mar, 12","Friday, 16 March 2012"," $661,707 ",0,57.88,3.734,212.6651567,9.653,
44,"16, Mar, 12","Friday, 16 March 2012"," $331,966 ",0,52.5,3.529,130.8261935,5.774,
45,"16, Mar, 12","Friday, 16 March 2012"," $788,340 ",0,50.56,3.862,190.4618964,8.424,
1,"09, Mar, 12","Friday, 9 March 2012"," $1,675,431 ",0,58.76,3.669,221.0591887,7.348,
2,"09, Mar, 12","Friday, 9 March 2012"," $1,937,628 ",0,57.11,3.669,220.6974332,7.057,
3,"09, Mar, 12","Friday, 9 March 2012"," $445,162 ",0,60.71,3.669,224.5620291,6.833,
4,"09, Mar, 12","Friday, 9 March 2012"," $2,202,451 ",0,53.63,3.667,130.7413793,4.607,
5,"09, Mar, 12","Friday, 9 March 2012"," $347,296 ",0,57.69,3.669,221.6460048,5.943,
6,"09, Mar, 12","Friday, 9 March 2012"," $1,569,304 ",0,57.89,3.669,222.6650998,6.132,
7,"09, Mar, 12","Friday, 9 March 2012"," $579,167 ",0,30.1,3.286,196.9631599,8.256,
8,"09, Mar, 12","Friday, 9 March 2012"," $960,116 ",0,49.59,3.669,224.6110379,5.825,
9,"09, Mar, 12","Friday, 9 March 2012"," $574,956 ",0,54.03,3.669,224.8046825,5.667,
10,"09, Mar, 12","Friday, 9 March 2012"," $1,917,483 ",0,57.65,3.963,130.7413793,7.545,
11,"09, Mar, 12","Friday, 9 March 2012"," $1,413,383 ",0,61.44,3.669,224.5620291,6.833,
12,"09, Mar, 12","Friday, 9 March 2012"," $1,113,209 ",0,54.54,4.25,130.7413793,12.187,
13,"09, Mar, 12","Friday, 9 March 2012"," $1,986,446 ",0,38.24,3.38,130.7413793,6.104,
14,"09, Mar, 12","Friday, 9 March 2012"," $2,020,839 ",0,45.52,3.848,190.3359973,8.424,
15,"09, Mar, 12","Friday, 9 March 2012"," $545,121 ",0,36.97,4.021,137.5066897,7.943,
16,"09, Mar, 12","Friday, 9 March 2012"," $495,952 ",0,28.16,3.286,196.9631599,6.162,
17,"09, Mar, 12","Friday, 9 March 2012"," $860,225 ",0,32.02,3.38,130.7413793,6.403,
18,"09, Mar, 12","Friday, 9 March 2012"," $1,084,894 ",0,38.1,3.876,137.5066897,8.075,
19,"09, Mar, 12","Friday, 9 March 2012"," $1,358,816 ",0,38.15,4.021,137.5066897,7.943,
20,"09, Mar, 12","Friday, 9 March 2012"," $2,139,265 ",0,41.14,3.848,213.8711137,6.961,
21,"09, Mar, 12","Friday, 9 March 2012"," $755,084 ",0,57.16,3.669,220.6974332,7.057,
22,"09, Mar, 12","Friday, 9 March 2012"," $991,127 ",0,41.72,3.876,141.4742857,7.503,
23,"09, Mar, 12","Friday, 9 March 2012"," $1,292,725 ",0,33.11,3.876,137.5066897,4.261,
24,"09, Mar, 12","Friday, 9 March 2012"," $1,325,836 ",0,41.5,4.021,137.5066897,8.659,
25,"09, Mar, 12","Friday, 9 March 2012"," $643,712 ",0,37.44,3.848,213.8711137,6.961,
26,"09, Mar, 12","Friday, 9 March 2012"," $1,028,569 ",0,29.03,3.876,137.5066897,7.467,
27,"09, Mar, 12","Friday, 9 March 2012"," $1,607,343 ",0,44.32,4.021,141.4742857,8.009,
28,"09, Mar, 12","Friday, 9 March 2012"," $1,680,764 ",0,54.54,4.25,130.7413793,12.187,
29,"09, Mar, 12","Friday, 9 March 2012"," $504,750 ",0,41.72,3.876,137.5066897,8.988,
30,"09, Mar, 12","Friday, 9 March 2012"," $446,618 ",0,57.16,3.669,220.6974332,7.057,
31,"09, Mar, 12","Friday, 9 March 2012"," $1,439,035 ",0,57.16,3.669,220.6974332,7.057,
32,"09, Mar, 12","Friday, 9 March 2012"," $1,124,538 ",0,39.9,3.286,196.9631599,8.256,
33,"09, Mar, 12","Friday, 9 March 2012"," $287,346 ",0,62.2,3.963,130.7413793,7.603,
34,"09, Mar, 12","Friday, 9 March 2012"," $976,393 ",0,42.7,3.667,130.7413793,9.653,
35,"09, Mar, 12","Friday, 9 March 2012"," $796,351 ",0,44.32,3.848,141.4742857,8.744,
36,"09, Mar, 12","Friday, 9 March 2012"," $318,675 ",0,63.19,3.647,219.7437314,7.244,
37,"09, Mar, 12","Friday, 9 March 2012"," $535,937 ",0,63.19,3.669,219.7437314,7.244,
38,"09, Mar, 12","Friday, 9 March 2012"," $452,793 ",0,54.54,4.25,130.7413793,12.187,
39,"09, Mar, 12","Friday, 9 March 2012"," $1,470,764 ",0,61.64,3.669,219.7437314,7.244,
40,"09, Mar, 12","Friday, 9 March 2012"," $954,234 ",0,30.58,3.876,137.5066897,4.261,
41,"09, Mar, 12","Friday, 9 March 2012"," $1,243,815 ",0,35.3,3.286,196.9631599,6.589,
42,"09, Mar, 12","Friday, 9 March 2012"," $659,816 ",0,57.65,3.963,130.7413793,7.545,
43,"09, Mar, 12","Friday, 9 March 2012"," $636,678 ",0,54.52,3.669,212.5185936,9.653,
44,"09, Mar, 12","Friday, 9 March 2012"," $303,438 ",0,38.24,3.38,130.7413793,5.774,
45,"09, Mar, 12","Friday, 9 March 2012"," $776,969 ",0,45.52,3.848,190.3359973,8.424,
1,"02, Mar, 12","Friday, 2 March 2012"," $1,688,421 ",0,60.96,3.63,220.8480454,7.348,
2,"02, Mar, 12","Friday, 2 March 2012"," $1,952,556 ",0,58.79,3.63,220.4866886,7.057,
3,"02, Mar, 12","Friday, 2 March 2012"," $469,753 ",0,61.65,3.63,224.3470245,6.833,
4,"02, Mar, 12","Friday, 2 March 2012"," $2,206,320 ",0,50.38,3.619,130.6457931,4.607,
5,"02, Mar, 12","Friday, 2 March 2012"," $359,206 ",0,60.66,3.63,221.4342146,5.943,
6,"02, Mar, 12","Friday, 2 March 2012"," $1,550,386 ",0,60.32,3.63,222.4521862,6.132,
7,"02, Mar, 12","Friday, 2 March 2012"," $551,058 ",0,21.64,3.191,196.9565303,8.256,
8,"02, Mar, 12","Friday, 2 March 2012"," $952,265 ",0,50.95,3.63,224.3959793,5.825,
9,"02, Mar, 12","Friday, 2 March 2012"," $619,498 ",0,57.2,3.63,224.5894104,5.667,
10,"02, Mar, 12","Friday, 2 March 2012"," $1,990,371 ",0,57.62,3.882,130.6457931,7.545,
11,"02, Mar, 12","Friday, 2 March 2012"," $1,438,383 ",0,62.61,3.63,224.3470245,6.833,
12,"02, Mar, 12","Friday, 2 March 2012"," $1,147,637 ",0,52.27,4.178,130.6457931,12.187,
13,"02, Mar, 12","Friday, 2 March 2012"," $1,969,743 ",0,32.36,3.242,130.6457931,6.104,
14,"02, Mar, 12","Friday, 2 March 2012"," $1,926,005 ",0,41.55,3.816,190.1714927,8.424,
15,"02, Mar, 12","Friday, 2 March 2012"," $541,293 ",0,33.24,3.983,137.4238966,7.943,
16,"02, Mar, 12","Friday, 2 March 2012"," $464,189 ",0,23.4,3.191,196.9565303,6.162,
17,"02, Mar, 12","Friday, 2 March 2012"," $856,178 ",0,26.28,3.242,130.6457931,6.403,
18,"02, Mar, 12","Friday, 2 March 2012"," $1,047,179 ",0,33.59,3.827,137.4238966,8.075,
19,"02, Mar, 12","Friday, 2 March 2012"," $1,308,977 ",0,34.83,3.983,137.4238966,7.943,
20,"02, Mar, 12","Friday, 2 March 2012"," $2,148,823 ",0,39.98,3.816,213.6718127,6.961,
21,"02, Mar, 12","Friday, 2 March 2012"," $764,385 ",0,59.3,3.63,220.4866886,7.057,
22,"02, Mar, 12","Friday, 2 March 2012"," $974,867 ",0,37.47,3.827,141.3875357,7.503,
23,"02, Mar, 12","Friday, 2 March 2012"," $1,322,852 ",0,25.91,3.827,137.4238966,4.261,
24,"02, Mar, 12","Friday, 2 March 2012"," $1,213,994 ",0,35.36,3.983,137.4238966,8.659,
25,"02, Mar, 12","Friday, 2 March 2012"," $643,156 ",0,36.01,3.816,213.6718127,6.961,
26,"02, Mar, 12","Friday, 2 March 2012"," $955,642 ",0,22.49,3.827,137.4238966,7.467,
27,"02, Mar, 12","Friday, 2 March 2012"," $1,509,323 ",0,40.07,3.983,141.3875357,8.009,
28,"02, Mar, 12","Friday, 2 March 2012"," $1,451,741 ",0,52.27,4.178,130.6457931,12.187,
29,"02, Mar, 12","Friday, 2 March 2012"," $500,802 ",0,37.47,3.827,137.4238966,8.988,
30,"02, Mar, 12","Friday, 2 March 2012"," $438,641 ",0,59.3,3.63,220.4866886,7.057,
31,"02, Mar, 12","Friday, 2 March 2012"," $1,427,881 ",0,59.3,3.63,220.4866886,7.057,
32,"02, Mar, 12","Friday, 2 March 2012"," $1,153,333 ",0,33.4,3.191,196.9565303,8.256,
33,"02, Mar, 12","Friday, 2 March 2012"," $248,052 ",0,60.91,3.882,130.6457931,7.603,
34,"02, Mar, 12","Friday, 2 March 2012"," $990,264 ",0,42.74,3.619,130.6457931,9.653,
35,"02, Mar, 12","Friday, 2 March 2012"," $766,571 ",0,40.07,3.816,141.3875357,8.744,
36,"02, Mar, 12","Friday, 2 March 2012"," $315,397 ",0,64.54,3.619,219.5340975,7.244,
37,"02, Mar, 12","Friday, 2 March 2012"," $525,559 ",0,64.54,3.63,219.5340975,7.244,
38,"02, Mar, 12","Friday, 2 March 2012"," $471,115 ",0,52.27,4.178,130.6457931,12.187,
39,"02, Mar, 12","Friday, 2 March 2012"," $1,453,047 ",0,64.05,3.63,219.5340975,7.244,
40,"02, Mar, 12","Friday, 2 March 2012"," $927,732 ",0,23.79,3.827,137.4238966,4.261,
41,"02, Mar, 12","Friday, 2 March 2012"," $1,239,813 ",0,27.39,3.191,196.9565303,6.589,
42,"02, Mar, 12","Friday, 2 March 2012"," $585,895 ",0,57.62,3.882,130.6457931,7.545,
43,"02, Mar, 12","Friday, 2 March 2012"," $693,250 ",0,56.43,3.63,212.3180074,9.653,
44,"02, Mar, 12","Friday, 2 March 2012"," $316,687 ",0,32.36,3.242,130.6457931,5.774,
45,"02, Mar, 12","Friday, 2 March 2012"," $782,796 ",0,41.55,3.816,190.1714927,8.424,
1,"24, Feb, 12","Friday, 24 February 2012"," $1,539,388 ",0,57.25,3.555,220.636902,7.348,
2,"24, Feb, 12","Friday, 24 February 2012"," $1,861,803 ",0,54.63,3.555,220.275944,7.057,
3,"24, Feb, 12","Friday, 24 February 2012"," $418,925 ",0,60.12,3.555,224.1320199,6.833,
4,"24, Feb, 12","Friday, 24 February 2012"," $2,226,662 ",0,41.31,3.541,130.5502069,4.607,
5,"24, Feb, 12","Friday, 24 February 2012"," $312,220 ",0,57.75,3.555,221.2224243,5.943,
6,"24, Feb, 12","Friday, 24 February 2012"," $1,465,188 ",0,59.17,3.555,222.2392726,6.132,
7,"24, Feb, 12","Friday, 24 February 2012"," $603,041 ",0,24.41,3.129,196.9499007,8.256,
8,"24, Feb, 12","Friday, 24 February 2012"," $928,538 ",0,46.33,3.555,224.1809207,5.825,
9,"24, Feb, 12","Friday, 24 February 2012"," $563,579 ",0,53.67,3.555,224.3741384,5.667,
10,"24, Feb, 12","Friday, 24 February 2012"," $2,039,416 ",0,56.02,3.95,130.5502069,7.545,
11,"24, Feb, 12","Friday, 24 February 2012"," $1,379,473 ",0,61.11,3.555,224.1320199,6.833,
12,"24, Feb, 12","Friday, 24 February 2012"," $1,112,035 ",0,53.13,3.95,130.5502069,12.187,
13,"24, Feb, 12","Friday, 24 February 2012"," $1,929,768 ",0,35.38,3.145,130.5502069,6.104,
14,"24, Feb, 12","Friday, 24 February 2012"," $1,875,040 ",0,42.86,3.739,190.0069881,8.424,
15,"24, Feb, 12","Friday, 24 February 2012"," $561,137 ",0,33.18,3.917,137.3411034,7.943,
16,"24, Feb, 12","Friday, 24 February 2012"," $495,720 ",0,26.21,3.129,196.9499007,6.162,
17,"24, Feb, 12","Friday, 24 February 2012"," $843,864 ",0,30.01,3.145,130.5502069,6.403,
18,"24, Feb, 12","Friday, 24 February 2012"," $1,037,861 ",0,36.34,3.751,137.3411034,8.075,
19,"24, Feb, 12","Friday, 24 February 2012"," $1,352,470 ",0,33.91,3.917,137.3411034,7.943,
20,"24, Feb, 12","Friday, 24 February 2012"," $2,045,838 ",0,39.79,3.739,213.4725116,6.961,
21,"24, Feb, 12","Friday, 24 February 2012"," $747,099 ",0,54.81,3.555,220.275944,7.057,
22,"24, Feb, 12","Friday, 24 February 2012"," $912,959 ",0,39,3.751,141.3007857,7.503,
23,"24, Feb, 12","Friday, 24 February 2012"," $1,272,948 ",0,31.12,3.751,137.3411034,4.261,
24,"24, Feb, 12","Friday, 24 February 2012"," $1,303,233 ",0,37.35,3.917,137.3411034,8.659,
25,"24, Feb, 12","Friday, 24 February 2012"," $613,501 ",0,35.51,3.739,213.4725116,6.961,
26,"24, Feb, 12","Friday, 24 February 2012"," $917,924 ",0,28.06,3.751,137.3411034,7.467,
27,"24, Feb, 12","Friday, 24 February 2012"," $1,648,602 ",0,41.74,3.917,141.3007857,8.009,
28,"24, Feb, 12","Friday, 24 February 2012"," $1,323,488 ",0,53.13,3.95,130.5502069,12.187,
29,"24, Feb, 12","Friday, 24 February 2012"," $488,783 ",0,39,3.751,137.3411034,8.988,
30,"24, Feb, 12","Friday, 24 February 2012"," $425,216 ",0,54.81,3.555,220.275944,7.057,
31,"24, Feb, 12","Friday, 24 February 2012"," $1,392,543 ",0,54.81,3.555,220.275944,7.057,
32,"24, Feb, 12","Friday, 24 February 2012"," $1,091,823 ",0,33.41,3.129,196.9499007,8.256,
33,"24, Feb, 12","Friday, 24 February 2012"," $242,527 ",0,59.41,3.95,130.5502069,7.603,
34,"24, Feb, 12","Friday, 24 February 2012"," $950,154 ",0,39.89,3.541,130.5502069,9.653,
35,"24, Feb, 12","Friday, 24 February 2012"," $805,029 ",0,41.74,3.739,141.3007857,8.744,
36,"24, Feb, 12","Friday, 24 February 2012"," $313,270 ",0,62.21,3.55,219.3244636,7.244,
37,"24, Feb, 12","Friday, 24 February 2012"," $518,697 ",0,62.21,3.555,219.3244636,7.244,
38,"24, Feb, 12","Friday, 24 February 2012"," $409,412 ",0,53.13,3.95,130.5502069,12.187,
39,"24, Feb, 12","Friday, 24 February 2012"," $1,412,065 ",0,61.1,3.555,219.3244636,7.244,
40,"24, Feb, 12","Friday, 24 February 2012"," $919,302 ",0,29.88,3.751,137.3411034,4.261,
41,"24, Feb, 12","Friday, 24 February 2012"," $1,224,916 ",0,27.89,3.129,196.9499007,6.589,
42,"24, Feb, 12","Friday, 24 February 2012"," $564,304 ",0,56.02,3.95,130.5502069,7.545,
43,"24, Feb, 12","Friday, 24 February 2012"," $613,043 ",0,53.53,3.555,212.1174212,9.653,
44,"24, Feb, 12","Friday, 24 February 2012"," $315,642 ",0,35.38,3.145,130.5502069,5.774,
45,"24, Feb, 12","Friday, 24 February 2012"," $753,061 ",0,42.86,3.739,190.0069881,8.424,
1,"17, Feb, 12","Friday, 17 February 2012"," $1,819,870 ",0,45.32,3.51,220.4257586,7.348,
2,"17, Feb, 12","Friday, 17 February 2012"," $2,196,688 ",0,43.82,3.51,220.0651993,7.057,
3,"17, Feb, 12","Friday, 17 February 2012"," $475,591 ",0,52.39,3.51,223.9170153,6.833,
4,"17, Feb, 12","Friday, 17 February 2012"," $2,427,640 ",0,34.19,3.493,130.4546207,4.607,
5,"17, Feb, 12","Friday, 17 February 2012"," $356,428 ",0,48.25,3.51,221.0106341,5.943,
6,"17, Feb, 12","Friday, 17 February 2012"," $1,632,616 ",0,49.03,3.51,222.026359,6.132,
7,"17, Feb, 12","Friday, 17 February 2012"," $620,908 ",0,27.03,3.113,196.9432711,8.256,
8,"17, Feb, 12","Friday, 17 February 2012"," $1,096,233 ",0,37.51,3.51,223.9658621,5.825,
9,"17, Feb, 12","Friday, 17 February 2012"," $658,965 ",0,43.81,3.51,224.1588663,5.667,
10,"17, Feb, 12","Friday, 17 February 2012"," $2,168,710 ",0,54.12,3.781,130.4546207,7.545,
11,"17, Feb, 12","Friday, 17 February 2012"," $1,569,608 ",0,52.77,3.51,223.9170153,6.833,
12,"17, Feb, 12","Friday, 17 February 2012"," $1,240,049 ",0,51.8,3.781,130.4546207,12.187,
13,"17, Feb, 12","Friday, 17 February 2012"," $2,214,477 ",0,36.57,3.119,130.4546207,6.104,
14,"17, Feb, 12","Friday, 17 February 2012"," $2,020,551 ",0,36.85,3.695,189.8424834,8.424,
15,"17, Feb, 12","Friday, 17 February 2012"," $598,503 ",0,30.26,3.874,137.2583103,7.943,
16,"17, Feb, 12","Friday, 17 February 2012"," $494,069 ",0,31.19,3.113,196.9432711,6.162,
17,"17, Feb, 12","Friday, 17 February 2012"," $927,085 ",0,30.76,3.119,130.4546207,6.403,
18,"17, Feb, 12","Friday, 17 February 2012"," $1,115,986 ",0,32.87,3.703,137.2583103,8.075,
19,"17, Feb, 12","Friday, 17 February 2012"," $1,424,720 ",0,30.95,3.874,137.2583103,7.943,
20,"17, Feb, 12","Friday, 17 February 2012"," $2,309,025 ",0,31.11,3.695,213.2732106,6.961,
21,"17, Feb, 12","Friday, 17 February 2012"," $834,664 ",0,45.03,3.51,220.0651993,7.057,
22,"17, Feb, 12","Friday, 17 February 2012"," $1,004,749 ",0,36.25,3.703,141.2140357,7.503,
23,"17, Feb, 12","Friday, 17 February 2012"," $1,365,547 ",0,27.01,3.703,137.2583103,4.261,
24,"17, Feb, 12","Friday, 17 February 2012"," $1,326,370 ",0,33.92,3.874,137.2583103,8.659,
25,"17, Feb, 12","Friday, 17 February 2012"," $654,088 ",0,32.23,3.695,213.2732106,6.961,
26,"17, Feb, 12","Friday, 17 February 2012"," $965,789 ",0,23.9,3.703,137.2583103,7.467,
27,"17, Feb, 12","Friday, 17 February 2012"," $1,606,222 ",0,37.24,3.874,141.2140357,8.009,
28,"17, Feb, 12","Friday, 17 February 2012"," $1,501,504 ",0,51.8,3.781,130.4546207,12.187,
29,"17, Feb, 12","Friday, 17 February 2012"," $559,607 ",0,36.25,3.703,137.2583103,8.988,
30,"17, Feb, 12","Friday, 17 February 2012"," $435,109 ",0,45.03,3.51,220.0651993,7.057,
31,"17, Feb, 12","Friday, 17 February 2012"," $1,570,814 ",0,45.03,3.51,220.0651993,7.057,
32,"17, Feb, 12","Friday, 17 February 2012"," $1,243,813 ",0,24.26,3.113,196.9432711,8.256,
33,"17, Feb, 12","Friday, 17 February 2012"," $266,301 ",0,57.8,3.781,130.4546207,7.603,
34,"17, Feb, 12","Friday, 17 February 2012"," $1,123,447 ",0,37.25,3.493,130.4546207,9.653,
35,"17, Feb, 12","Friday, 17 February 2012"," $824,568 ",0,37.24,3.695,141.2140357,8.744,
36,"17, Feb, 12","Friday, 17 February 2012"," $326,317 ",0,54.38,3.503,219.1148297,7.244,
37,"17, Feb, 12","Friday, 17 February 2012"," $541,071 ",0,54.38,3.51,219.1148297,7.244,
38,"17, Feb, 12","Friday, 17 February 2012"," $415,514 ",0,51.8,3.781,130.4546207,12.187,
39,"17, Feb, 12","Friday, 17 February 2012"," $1,511,042 ",0,52.75,3.51,219.1148297,7.244,
40,"17, Feb, 12","Friday, 17 February 2012"," $975,501 ",0,25.56,3.703,137.2583103,4.261,
41,"17, Feb, 12","Friday, 17 February 2012"," $1,330,451 ",0,22.52,3.113,196.9432711,6.589,
42,"17, Feb, 12","Friday, 17 February 2012"," $606,672 ",0,54.12,3.781,130.4546207,7.545,
43,"17, Feb, 12","Friday, 17 February 2012"," $660,632 ",0,49.38,3.51,211.916835,9.653,
44,"17, Feb, 12","Friday, 17 February 2012"," $320,691 ",0,36.57,3.119,130.4546207,5.774,
45,"17, Feb, 12","Friday, 17 February 2012"," $858,854 ",0,36.85,3.695,189.8424834,8.424,
1,"10, Feb, 12","Friday, 10 February 2012"," $1,802,477 ",1,48.02,3.409,220.2651783,7.348,
2,"10, Feb, 12","Friday, 10 February 2012"," $2,103,323 ",1,46.98,3.409,219.9049073,7.057,
3,"10, Feb, 12","Friday, 10 February 2012"," $473,292 ",1,51.65,3.409,223.753643,6.833,
4,"10, Feb, 12","Friday, 10 February 2012"," $2,374,661 ",1,33,3.411,130.3849032,4.607,
5,"10, Feb, 12","Friday, 10 February 2012"," $349,240 ",1,48.57,3.409,220.849586,5.943,
6,"10, Feb, 12","Friday, 10 February 2012"," $1,620,604 ",1,48.58,3.409,221.8644987,6.132,
7,"10, Feb, 12","Friday, 10 February 2012"," $563,461 ",1,18.79,3.103,196.9195056,8.256,
8,"10, Feb, 12","Friday, 10 February 2012"," $1,021,400 ",1,35.71,3.409,223.8024507,5.825,
9,"10, Feb, 12","Friday, 10 February 2012"," $609,736 ",1,44.03,3.409,223.9953006,5.667,
10,"10, Feb, 12","Friday, 10 February 2012"," $2,218,596 ",1,55.73,3.722,130.3849032,7.545,
11,"10, Feb, 12","Friday, 10 February 2012"," $1,574,288 ",1,52.23,3.409,223.753643,6.833,
12,"10, Feb, 12","Friday, 10 February 2012"," $1,199,331 ",1,52.27,3.722,130.3849032,12.187,
13,"10, Feb, 12","Friday, 10 February 2012"," $2,069,285 ",1,33.73,3.116,130.3849032,6.104,
14,"10, Feb, 12","Friday, 10 February 2012"," $2,077,256 ",1,37,3.64,189.7076048,8.424,
15,"10, Feb, 12","Friday, 10 February 2012"," $628,218 ",1,31.91,3.826,137.1666774,7.943,
16,"10, Feb, 12","Friday, 10 February 2012"," $473,767 ",1,23.69,3.103,196.9195056,6.162,
17,"10, Feb, 12","Friday, 10 February 2012"," $880,166 ",1,23.63,3.116,130.3849032,6.403,
18,"10, Feb, 12","Friday, 10 February 2012"," $1,161,616 ",1,32.83,3.655,137.1666774,8.075,
19,"10, Feb, 12","Friday, 10 February 2012"," $1,499,497 ",1,32.61,3.826,137.1666774,7.943,
20,"10, Feb, 12","Friday, 10 February 2012"," $2,462,978 ",1,33.47,3.64,213.1186138,6.961,
21,"10, Feb, 12","Friday, 10 February 2012"," $770,653 ",1,46.52,3.409,219.9049073,7.057,
22,"10, Feb, 12","Friday, 10 February 2012"," $1,034,448 ",1,35.68,3.655,141.1199827,7.503,
23,"10, Feb, 12","Friday, 10 February 2012"," $1,358,444 ",1,26.6,3.655,137.1666774,4.261,
24,"10, Feb, 12","Friday, 10 February 2012"," $1,403,461 ",1,33.82,3.826,137.1666774,8.659,
25,"10, Feb, 12","Friday, 10 February 2012"," $658,984 ",1,32.47,3.64,213.1186138,6.961,
26,"10, Feb, 12","Friday, 10 February 2012"," $1,081,006 ",1,23.89,3.655,137.1666774,7.467,
27,"10, Feb, 12","Friday, 10 February 2012"," $1,651,605 ",1,37.86,3.826,141.1199827,8.009,
28,"10, Feb, 12","Friday, 10 February 2012"," $1,572,966 ",1,52.27,3.722,130.3849032,12.187,
29,"10, Feb, 12","Friday, 10 February 2012"," $545,840 ",1,35.68,3.655,137.1666774,8.988,
30,"10, Feb, 12","Friday, 10 February 2012"," $451,366 ",1,46.52,3.409,219.9049073,7.057,
31,"10, Feb, 12","Friday, 10 February 2012"," $1,527,689 ",1,46.52,3.409,219.9049073,7.057,
32,"10, Feb, 12","Friday, 10 February 2012"," $1,129,423 ",1,23.34,3.103,196.9195056,8.256,
33,"10, Feb, 12","Friday, 10 February 2012"," $282,553 ",1,59.94,3.722,130.3849032,7.603,
